"","version","query","location","paginationPayload","dupefilter","highlight","totalResults","start","end","pageNumber","results.jobtitle","results.company","results.city","results.state","results.country","results.formattedLocation","results.source","results.date","results.snippet","results.url","results.onmousedown","results.jobkey","results.sponsored","results.expired","results.indeedApply","results.formattedLocationFull","results.formattedRelativeTime","results.stations","status","period","currency","minSal","maxSal"
"361",2,"actuaria","","",TRUE,TRUE,421,351,375,14,"Actuario Bilingüe","SandBox-it","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Indeed","Mon, 26 Sep 2016 22:27:31 GMT","Necesitamos un profesional en la creación de modelos matemáticos para el análisis de gran cantidad de datos. El puesto exige la interacción con varios países ","http://www.indeed.com.mx/viewjob?jk=108920e04a8fce6c&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4a9WocaQCFelDKny-0l-Ydh6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5eehah7ndlo","indeed_clk(this,'8287');","108920e04a8fce6c",FALSE,FALSE,TRUE,"Ciudad de México, D. F.","hace 30+ días","","unknown","unknown","USD",25000,25000
"362",2,"actuaria","","",TRUE,TRUE,421,351,375,14,"Subdirector de Banca Corporativa","Dresden Partners","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Indeed","Mon, 24 Oct 2016 17:52:39 GMT","En Economía, Administración, Finanzas, Contaduría, <b>Actuario</b>, Ingeniería o afín. Importante Institución Financiera solicita:....","http://www.indeed.com.mx/viewjob?jk=f3c8c3153ad33ecd&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4a9WocaQCFelDKny-0l-Ydh6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5eehah7ndlo","indeed_clk(this,'8287');","f3c8c3153ad33ecd",FALSE,FALSE,TRUE,"Ciudad de México, D. F.","hace 30+ días","","unknown","unknown","USD",NA,NA
"363",2,"actuaria","","",TRUE,TRUE,421,351,375,14,"Abogado en materia mercantil","CONCEPTOS DE CALIDAD Y SERVICIO","Villahermosa","TAB","MX","Villahermosa, Tab.","Indeed","Tue, 27 Dec 2016 16:07:05 GMT","Importante empresa consultora SOLICITA ABOGADO CON EXPERIENCIA EN EL ÁREA MERCANTIL Para apoyo en cobranza Requisitos: Sexo: Indistinto Edad: 24 a 42...","http://www.indeed.com.mx/viewjob?jk=b9f1006363ff19be&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4a9WocaQCFelDKny-0l-Ydh6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5eehah7ndlo","indeed_clk(this,'8287');","b9f1006363ff19be",FALSE,FALSE,TRUE,"Villahermosa, Tab.","hace 24 días","","unknown","unknown","USD",6000,6000
"364",2,"actuaria","","",TRUE,TRUE,421,351,375,14,"Ingeniero Industrial","CORPORATE TRAVEL SERVICES","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Indeed","Wed, 09 Nov 2016 16:36:58 GMT","Ingeniería Industrial, Ingeniería de Sistemas, Ingeniería o <b>Actuaría</b>. Importante empresa en viajes corporativos te invita a laborar en la posición *Analista de...","http://www.indeed.com.mx/viewjob?jk=b64f83ef39d84a84&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4a9WocaQCFelDKny-0l-Ydh6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5eehah7ndlo","indeed_clk(this,'8287');","b64f83ef39d84a84",FALSE,FALSE,TRUE,"Ciudad de México, D. F.","hace 30+ días","","unknown","unknown","USD",12000,12000
"365",2,"actuaria","","",TRUE,TRUE,421,351,375,14,"COORDINADOR DE PLANEACION E INVENTARIOS","ZOY SÓLO YO DISEÑO Y MODA PARISINA S.A. DE C.V.","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Indeed","Wed, 02 Nov 2016 00:28:42 GMT","INGENIERIA INDUSTRIAL, <b>ACTUARIA</b>, O ADMINISTRACION. TE INVITAMOS A UNIRTE AL MEJOR EQUIPO DE TRABAJO....","http://www.indeed.com.mx/viewjob?jk=0c32460eee246060&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4a9WocaQCFelDKny-0l-Ydh6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5eehah7ndlo","indeed_clk(this,'8287');","0c32460eee246060",FALSE,FALSE,TRUE,"Ciudad de México, D. F.","hace 30+ días","","unknown","unknown","USD",NA,NA
"366",2,"actuaria","","",TRUE,TRUE,421,351,375,14,"Especialista de Riesgo Operativo","Bolsa Mexicana de Valores","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Indeed","Fri, 21 Oct 2016 16:13:11 GMT","<b>Actuaría</b>, Finanzas o Economía (titulado). Detectar las oportunidades de venta en el mercado en conjunto con el equipo comercial....","http://www.indeed.com.mx/viewjob?jk=3280fc0517a06cc2&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4a9WocaQCFelDKny-0l-Ydh6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5eehah7ndlo","indeed_clk(this,'8287');","3280fc0517a06cc2",FALSE,FALSE,TRUE,"Ciudad de México, D. F.","hace 30+ días","","unknown","unknown","USD",25000,25000
"367",2,"actuaria","","",TRUE,TRUE,421,351,375,14,"Ejecutivo de Servicio","EXTERNAL MANAGEMENT SERVICES SC","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Indeed","Mon, 17 Oct 2016 20:01:10 GMT","Licenciatura en Mercadotecnia, Administración de Empresas, Relaciones Comerciales, <b>Actuaría</b> o afín. MISIÓN DEL PUESTO*....","http://www.indeed.com.mx/viewjob?jk=9d9f341d843dc351&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4a9WocaQCFelDKny-0l-Ydh6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5eehah7ndlo","indeed_clk(this,'8287');","9d9f341d843dc351",FALSE,FALSE,TRUE,"Ciudad de México, D. F.","hace 30+ días","","unknown","unknown","USD",12000,12000
"368",2,"actuaria","","",TRUE,TRUE,421,351,375,14,"Becario(as) Temporales de Telemarketing","Asociación Mexicana de Capital Privado, A.C. (AMEXCAP)","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Indeed","Thu, 19 Jan 2017 22:40:56 GMT","Estudiantes a partir de 6to semestre de licenciaturas de finanzas, economía, administración, mercadotecnia, negocios internacionales, <b>actuaría</b>, comunicación y...","http://www.indeed.com.mx/viewjob?jk=9dc41d33aebf9731&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4a9WocaQCFelDKny-0l-Ydh6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5eehah7ndlo","indeed_clk(this,'8287');","9dc41d33aebf9731",FALSE,FALSE,TRUE,"Ciudad de México, D. F.","hace 1 día","","unknown","unknown","USD",6000,6000
"369",2,"actuaria","","",TRUE,TRUE,421,351,375,14,"GERENTE DE CONTROL DE INFORMACIÓN","Consorcio Juridico","Nezahualcóyotl","MEX","MX","Nezahualcóyotl, Méx.","Indeed","Fri, 09 Dec 2016 19:50:24 GMT","* Sexo: Femenino * Edad: de 28 a 40 años * Licenciatura: Ingeniería Industrial, *Actuaría,* Informática, Sistemas. * Experiencia a nivel gerencial mínima de 4","http://www.indeed.com.mx/viewjob?jk=2f4c1bdb72aa623d&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4a9WocaQCFelDKny-0l-Ydh6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5eehah7ndlo","indeed_clk(this,'8287');","2f4c1bdb72aa623d",FALSE,FALSE,TRUE,"Nezahualcóyotl, Méx.","hace 30+ días","","unknown","unknown","USD",12000,12000
"370",2,"actuaria","","",TRUE,TRUE,421,351,375,14,"PROFESOR (A) DE CIENCIAS EXACTAS, PLANTEL BALBUENA","UNIVERSIDAD CNCI","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Indeed","Fri, 23 Dec 2016 00:45:11 GMT","Universidad CNCI de México Empresa 100% Mexicana comprometida al ramo Educativo. Profesor (a). Edad: 25 a 40 años. Sexo: Indistinto. Estado Civil:","http://www.indeed.com.mx/viewjob?jk=addf2a3773a23bf5&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4a9WocaQCFelDKny-0l-Ydh6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5eehah7ndlo","indeed_clk(this,'8287');","addf2a3773a23bf5",FALSE,FALSE,TRUE,"Ciudad de México, D. F.","hace 29 días","","unknown","unknown","USD",NA,NA
"371",2,"actuaria","","",TRUE,TRUE,421,351,375,14,"Actuario","Falabella Financiera","Monterrey","NLE","MX","Monterrey, N. L.","Indeed","Wed, 18 Jan 2017 00:18:07 GMT","RESPONSABILIDADES: Análisis estadísticos para clientes de cartea de créditos Análisis financieros de consumo de clientes Reportes de seguimiento y control","http://www.indeed.com.mx/viewjob?jk=6319d9f0722dbc7c&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4a9WocaQCFelDKny-0l-Ydh6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5eehah7ndlo","indeed_clk(this,'8287');","6319d9f0722dbc7c",FALSE,FALSE,TRUE,"Monterrey, N. L.","hace 3 días","","unknown","unknown","USD",NA,NA
"372",2,"actuaria","","",TRUE,TRUE,421,351,375,14,"Analista de Planeación Financiera","ASOSA","León","GUA","MX","León, Gto.","Indeed","Tue, 11 Oct 2016 23:15:30 GMT","Licenciatura terminada en Finanzas, Económica, <b>Actuaría</b> Experiencia:. Importante Empresa de Seguros Solicita:....","http://www.indeed.com.mx/viewjob?jk=6baaccdf48c49392&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4a9WocaQCFelDKny-0l-Ydh6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5eehah7ndlo","indeed_clk(this,'8287');","6baaccdf48c49392",FALSE,FALSE,TRUE,"León, Gto.","hace 30+ días","","unknown","unknown","USD",16000,16000
"373",2,"actuaria","","",TRUE,TRUE,421,351,375,14,"Planeador de la Demanda","GRUPO FIORA SA DE CV","Iztacalco","DIF","MX","Iztacalco, D. F.","Indeed","Tue, 04 Oct 2016 16:40:48 GMT","En Administración, Economía, Relaciones Comerciales, <b>Actuaria</b>, Informática, Negocios Internacionales, Ingeniería Industrial o similar. Planeador de la Demanda*....","http://www.indeed.com.mx/viewjob?jk=ad431239e6a1c3f2&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4a9WocaQCFelDKny-0l-Ydh6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5eehah7ndlo","indeed_clk(this,'8287');","ad431239e6a1c3f2",FALSE,FALSE,TRUE,"Iztacalco, D. F.","hace 30+ días","","unknown","unknown","USD",15000,15000
"374",2,"actuaria","","",TRUE,TRUE,421,351,375,14,"Analista Financiero","IN-Credit & Leasing","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Indeed","Mon, 28 Nov 2016 22:20:00 GMT","En <b>Actuaría</b>, Matemáticas con especialidad en análisis financiero, Finanzas Economía. IN-Credit &amp; Leasing empresa financiera perteneciente a General Motors...","http://www.indeed.com.mx/viewjob?jk=52b6c7437789c262&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4a9WocaQCFelDKny-0l-Ydh6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5eehah7ndlo","indeed_clk(this,'8287');","52b6c7437789c262",FALSE,FALSE,TRUE,"Ciudad de México, D. F.","hace 30+ días","","unknown","unknown","USD",20000,20000
"375",2,"actuaria","","",TRUE,TRUE,421,351,375,14,"Asistente comercial","Entorno Corporativo y Empresarial S. C.","Benito Juárez","DIF","MX","Benito Juárez, D. F.","Indeed","Tue, 25 Oct 2016 21:49:47 GMT","Licenciatura en Relaciones Comerciales, Negocios Internacionales, Administración, <b>Actuaría</b> o carreras afín. (Puede ser TRUNCA)....","http://www.indeed.com.mx/viewjob?jk=ed87cead2d3e0b54&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4a9WocaQCFelDKny-0l-Ydh6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5eehah7ndlo","indeed_clk(this,'8287');","ed87cead2d3e0b54",FALSE,FALSE,TRUE,"Benito Juárez, D. F.","hace 30+ días","","unknown","unknown","USD",7000,8000
"376",2,"actuaria","","",TRUE,TRUE,421,376,400,15,"Consultor estadístico (R, SPSS, SAS)","TECHNOLOGY & PERFORMANCE SOLUTIONS, S.A. DE C.V.","Guadalajara","JAL","MX","Guadalajara, Jal.","Indeed","Fri, 13 Jan 2017 20:30:44 GMT","<b>Actuario</b>, o afín (concluida o trunca). Ingeniero en sistemas computacionales, Lic....","http://www.indeed.com.mx/viewjob?jk=b420963b98f2393f&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4a9WocaQCFelDKny-0l-Ydh6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5ej0ah7o86a","indeed_clk(this,'8430');","b420963b98f2393f",FALSE,FALSE,TRUE,"Guadalajara, Jal.","hace 7 días","","unknown","unknown","USD",NA,NA
"377",2,"actuaria","","",TRUE,TRUE,421,376,400,15,"Pasante de Actuario","Industrias Vlar","Cuautitlán Izcalli","MEX","MX","Cuautitlán Izcalli, Méx.","Indeed","Thu, 27 Oct 2016 23:24:57 GMT","Requisitos: Escolaridad: Pasante de Actuario Edad: 22 años en adelante Sexo: Indistinto Experiencia: Mínima de 6 meses Actividades a desarrollar: -...","http://www.indeed.com.mx/viewjob?jk=1046baf9c647be84&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4a9WocaQCFelDKny-0l-Ydh6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5ej0ah7o86a","indeed_clk(this,'8430');","1046baf9c647be84",FALSE,FALSE,TRUE,"Cuautitlán Izcalli, Méx.","hace 30+ días","","unknown","unknown","USD",7000,7000
"378",2,"actuaria","","",TRUE,TRUE,421,376,400,15,"Analista de Ventas","AMPLIAUDIO S.A. DE C.V.","Naucalpan","MEX","MX","Naucalpan, Méx.","Indeed","Wed, 11 Jan 2017 00:24:11 GMT","Indistinto Titulado en carreras del área Económico Administrativa, Sistemas, <b>Actuaria</b>. 25 a 35 años....","http://www.indeed.com.mx/viewjob?jk=3968ba961816de36&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4a9WocaQCFelDKny-0l-Ydh6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5ej0ah7o86a","indeed_clk(this,'8430');","3968ba961816de36",FALSE,FALSE,TRUE,"Naucalpan, Méx.","hace 10 días","","unknown","unknown","USD",NA,NA
"379",2,"actuaria","","",TRUE,TRUE,421,376,400,15,"Becario de bases de datos (medio tiempo)","Dinnovation Group","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Dinnovation Group","Thu, 29 Dec 2016 01:17:51 GMT","Estudiante de <b>Actuaria</b>, Matemáticas, Sistemas o afín Deseable estudiar en UNAM, IPN o UAM. Somos un grupo de 3 empresas mexicanas en TI y Capacitación, líderes...","http://www.indeed.com.mx/viewjob?jk=f80686a79db04191&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4a9WocaQCFelDKny-0l-Ydh6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5ej0ah7o86a","indeed_clk(this,'8430');","f80686a79db04191",FALSE,FALSE,FALSE,"Ciudad de México, D. F.","hace 23 días","","unknown","unknown","USD",3000,3000
"380",2,"actuaria","","",TRUE,TRUE,421,376,400,15,"Practicante de Actuaria","INOAC Polytec de México","Apodaca","NLE","MX","Apodaca, N. L.","Indeed","Tue, 20 Dec 2016 16:11:14 GMT","Estudiante activo de la licenciatura en <b>Actuaría</b>. Forma parte del equipo de INOAC Polytec de México S.A....","http://www.indeed.com.mx/viewjob?jk=2083ad75fc0da533&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4a9WocaQCFelDKny-0l-Ydh6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5ej0ah7o86a","indeed_clk(this,'8430');","2083ad75fc0da533",FALSE,FALSE,TRUE,"Apodaca, N. L.","hace 30+ días","","unknown","unknown","USD",5500,5500
"381",2,"actuaria","","",TRUE,TRUE,421,376,400,15,"ACTUARIO","SIN NOMBRE","Zapopan","JAL","MX","Zapopan, Jal.","Indeed","Wed, 18 Jan 2017 17:14:53 GMT","*Importante empresa solicita: * *Actuario* *Escolaridad: * Licenciatura. Actuaría, Matemáticas, Economía. *Edad: 25-35.* *Femenino* *Estado civil:...","http://www.indeed.com.mx/viewjob?jk=5fd4045ee6cd4633&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4a9WocaQCFelDKny-0l-Ydh6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5ej0ah7o86a","indeed_clk(this,'8430');","5fd4045ee6cd4633",FALSE,FALSE,TRUE,"Zapopan, Jal.","hace 2 días","","unknown","unknown","USD",14000,14000
"382",2,"actuaria","","",TRUE,TRUE,421,376,400,15,"GERENTE DE ETICA Y CUMPLIMIENTO","Nacional Monte de Piedad, I.A.P.","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Indeed","Mon, 21 Nov 2016 23:54:05 GMT","En Administración, <b>Actuaría</b>, Contaduría o área afín (Titulado Indispensable). NACIONAL MONTE DE PIEDAD*....","http://www.indeed.com.mx/viewjob?jk=7477fab049097493&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4a9WocaQCFelDKny-0l-Ydh6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5ej0ah7o86a","indeed_clk(this,'8430');","7477fab049097493",FALSE,FALSE,TRUE,"Ciudad de México, D. F.","hace 30+ días","","unknown","unknown","USD",NA,NA
"383",2,"actuaria","","",TRUE,TRUE,421,376,400,15,"GERENTE DE SEGURIDAD DE LA INFORMACIÓN","Nacional Monte de Piedad, I.A.P.","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Indeed","Mon, 21 Nov 2016 23:51:29 GMT","En Administración, <b>Actuaría</b>, Contaduría o área afín (Titulado Indispensable). NACIONAL MONTE DE PIEDAD*....","http://www.indeed.com.mx/viewjob?jk=2b2be740ad3e6ca9&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4a9WocaQCFelDKny-0l-Ydh6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5ej0ah7o86a","indeed_clk(this,'8430');","2b2be740ad3e6ca9",FALSE,FALSE,TRUE,"Ciudad de México, D. F.","hace 30+ días","","unknown","unknown","USD",NA,NA
"384",2,"actuaria","","",TRUE,TRUE,421,376,400,15,"Desarrollador","INFOSELECTIVE SA DE CV","San Pedro Garza García","NLE","MX","San Pedro Garza García, N. L.","Indeed","Tue, 17 Jan 2017 17:43:16 GMT","<b>Actuaria</b> o a fin (carrera concluida o mínimo 3 meses a terminar). Empresa Líder en el Ramo Financiero (Empresa certificada por ISO 9001:....","http://www.indeed.com.mx/viewjob?jk=e7dc15178e70ebf7&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4a9WocaQCFelDKny-0l-Ydh6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5ej0ah7o86a","indeed_clk(this,'8430');","e7dc15178e70ebf7",FALSE,FALSE,TRUE,"San Pedro Garza García, N. L.","hace 3 días","","unknown","unknown","USD",27000,27000
"385",2,"actuaria","","",TRUE,TRUE,421,376,400,15,"Analista de Ventas y Estadistica","GRUPO ILASAS","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Indeed","Fri, 30 Sep 2016 15:49:15 GMT","Pasante o titulado de Admon, Informatica, <b>Actuaria</b>, Rel Comerciales, Mkt o afin. 25 a 35 preferente....","http://www.indeed.com.mx/viewjob?jk=bf6d297d54fff684&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4a9WocaQCFelDKny-0l-Ydh6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5ej0ah7o86a","indeed_clk(this,'8430');","bf6d297d54fff684",FALSE,FALSE,TRUE,"Ciudad de México, D. F.","hace 30+ días","","unknown","unknown","USD",12000,12000
"386",2,"actuaria","","",TRUE,TRUE,421,376,400,15,"Data Scientist","Manzara","Monterrey","NLE","MX","Monterrey, N. L.","Indeed","Sat, 17 Dec 2016 00:10:53 GMT","<b>Actuaria</b>, Ciencias Computacionales, Matemáticas, o afín concluida. Vacante Data Scientist*....","http://www.indeed.com.mx/viewjob?jk=5b4aba7a78edf4f4&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4a9WocaQCFelDKny-0l-Ydh6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5ej0ah7o86a","indeed_clk(this,'8430');","5b4aba7a78edf4f4",FALSE,FALSE,TRUE,"Monterrey, N. L.","hace 30+ días","","unknown","unknown","USD",15000,15000
"387",2,"actuaria","","",TRUE,TRUE,421,376,400,15,"Abogado Titulado/ Emplazamiento Juicio Especial Hipotecario","BUFETE JURÍDICO BARRERA BADILLO","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Indeed","Thu, 15 Dec 2016 01:51:05 GMT","Conocimiento en Materia Civil y Juicios Hipotecarios, Procedimiento de Emplazamiento, Cita con <b>Actuarios</b>, Diligencias, Visita a Juzgados....","http://www.indeed.com.mx/viewjob?jk=b4c7afc7c8d91b21&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4a9WocaQCFelDKny-0l-Ydh6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5ej0ah7o86a","indeed_clk(this,'8430');","b4c7afc7c8d91b21",FALSE,FALSE,TRUE,"Ciudad de México, D. F.","hace 30+ días","","unknown","unknown","USD",8000,8000
"388",2,"actuaria","","",TRUE,TRUE,421,376,400,15,"Actuario para Desarrollo de Productos","Estratego","Monterrey","NLE","MX","Monterrey, N. L.","Indeed","Wed, 14 Dec 2016 21:13:46 GMT","BUSCO <b>ACTUARIO</b> PARA DESARROLLO DE PRODUCTOS, OFICINA UBICADA EN OBISPADO, EN MONTERREY:. Con mas de 1 año de experiencia en el puesto de <b>actuario</b> especializado...","http://www.indeed.com.mx/viewjob?jk=86a40e457578345c&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4a9WocaQCFelDKny-0l-Ydh6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5ej0ah7o86a","indeed_clk(this,'8430');","86a40e457578345c",FALSE,FALSE,TRUE,"Monterrey, N. L.","hace 30+ días","","unknown","unknown","USD",12500,12500
"389",2,"actuaria","","",TRUE,TRUE,421,376,400,15,"Administrativo de Siniestros Polanco","Asosa Servitemporal","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Indeed","Wed, 28 Dec 2016 15:26:23 GMT","Economía, Administración, en <b>Actuaria</b> Económica etc.*. Importante Empresa de Seguros*....","http://www.indeed.com.mx/viewjob?jk=13ff3337b5f5ba5b&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4a9WocaQCFelDKny-0l-Ydh6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5ej0ah7o86a","indeed_clk(this,'8430');","13ff3337b5f5ba5b",FALSE,FALSE,TRUE,"Ciudad de México, D. F.","hace 23 días","","unknown","unknown","USD",7500,7500
"390",2,"actuaria","","",TRUE,TRUE,421,376,400,15,"Gerente de Business Intelligence","SP Marketing","Ciudad de México","DIF","MX","Ciudad de México, D. F.","SP Marketing","Sat, 22 Oct 2016 01:57:07 GMT","Industrial, <b>Actuaría</b>, Marketing, afin. Buscamos Gerente de Business Intelligence que sueñe con tener la mejor área de inteligencia del mercado, mezclando...","http://www.indeed.com.mx/viewjob?jk=4bc464b7fc7a275c&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4a9WocaQCFelDKny-0l-Ydh6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5ej0ah7o86a","indeed_clk(this,'8430');","4bc464b7fc7a275c",FALSE,FALSE,FALSE,"Ciudad de México, D. F.","hace 30+ días","","unknown","unknown","USD",NA,NA
"391",2,"actuaria","","",TRUE,TRUE,421,376,400,15,"Gerente de riesgo cobranza","Falabella Financiera","Monterrey","NLE","MX","Monterrey, N. L.","Indeed","Wed, 07 Dec 2016 22:27:00 GMT","Profesional Ingeniero Industrial, Informática o <b>Actuario</b>. Experiencia mínima 5 años en ramo financiero....","http://www.indeed.com.mx/viewjob?jk=df425c7fbcd1bbc7&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4a9WocaQCFelDKny-0l-Ydh6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5ej0ah7o86a","indeed_clk(this,'8430');","df425c7fbcd1bbc7",FALSE,FALSE,TRUE,"Monterrey, N. L.","hace 30+ días","","unknown","unknown","USD",NA,NA
"392",2,"actuaria","","",TRUE,TRUE,421,376,400,15,"Becario de procesos Vespertino","Best Recursos Humanos","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Indeed","Thu, 20 Oct 2016 19:31:14 GMT","*Aseguradora solicita: * *Becario de Procesos* *PERFIL* *Sexo* : Indistinto *Edad* : 20 a 22 en adelante *Escolaridad: * Ingeniería/ Administración/...","http://www.indeed.com.mx/viewjob?jk=fa4e9bfb6e9c1fb0&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4a9WocaQCFelDKny-0l-Ydh6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5ej0ah7o86a","indeed_clk(this,'8430');","fa4e9bfb6e9c1fb0",FALSE,FALSE,TRUE,"Ciudad de México, D. F.","hace 30+ días","","unknown","unknown","USD",NA,NA
